Row.names	hda6_1	hda6_2	ldl1_1	ldl1_2	input_1	input_2	logFC	logCPM	PValue	FDR	DHMG
AT1G32590	16.7634503857941	16.5283162339901	10.4142996322266	6.77505544453619	12.9746563580182	14.8605333042741	0.248837721100169	3.96587877828082	0.764176150552157	0.897016395670697	No
AT1G32680	29.3360381751397	15.3477222172765	47.6082268901787	20.3251663336086	40.5458011188068	28.2350132781207	-0.693032450343466	5.00978864166207	0.189202326151833	0.382026217780965	No
AT1G32820	52.3857824556067	88.5445512535184	81.8266399674947	72.2672580750527	85.9570983718705	112.940053112483	-0.447970515476319	6.42542724223822	0.119171180716027	0.277190177791807	No
AT1G32830	79.6263893325221	101.531085437368	72.9000974255861	80.1714894270116	134.612059714439	117.398213103765	-0.445959329788033	6.65107937479608	0.0630729466514564	0.178257574786846	No
AT1G32840	44.0040572627096	74.3774230529555	55.0470123417691	89.2048966863931	132.990227669686	129.286639747184	-1.09246497397346	6.50900900953856	0.000215215815371269	0.00334656305734686	No
AT1G32890	440.040572627096	499.391269069844	477.570025992105	386.178160338563	648.732817900909	633.058718762075	-0.442310472746374	9.0126771111447	0.0122122222562309	0.0557477233521275	No
AT1G33000	20.9543129822427	22.431286317558	32.7306559869979	14.6792867964951	24.3274806712841	34.1792265998304	-0.425122972342703	4.7789879770834	0.354720862113131	0.569743014332325	No
AT1G33130	96.3898397183163	101.531085437368	96.7042108706755	82.4298412418569	97.3099226851364	96.5934664777814	0.0358605705721596	6.61195983377069	0.923033172461051	0.986711160478803	No
AT1G33135	60.7675076485037	68.4744529693876	43.1449556192245	45.1670362969079	43.7894652083114	52.0118665649592	0.4432262840491	5.78352997133583	0.13487416722766	0.301324484653439	No
AT1G33180	29.3360381751397	25.9730683676987	32.7306559869979	31.6169254078355	22.7056486265318	32.6931732694029	-0.0319920785912497	5.00480107745797	1	1	No
AT1G33200	167.634503857941	211.326328991731	230.602348999303	210.026718780622	413.56717141183	420.553092510956	-1.1178777741122	8.1207593121297	3.29099956014257e-09	2.36411171338618e-06	No
AT1G33300	31.431469473364	42.5013846016888	37.1939272579521	41.7795085746398	50.2767933873205	35.6652799302578	-0.164756268269533	5.42726492518721	0.615859962426602	0.792516133646894	No
AT1G33380	8.38172519289707	15.3477222172765	2.97551418063617	12.4209349816497	53.520457476825	62.4142398779511	-2.175113069279	4.82155671369521	1.15650155783128e-07	2.25691279010775e-05	No
AT1G33450	20.9543129822427	23.6118803342716	19.3408421741351	10.1625831668043	22.7056486265318	19.3186932955563	0.10786102164286	4.45240517473272	0.903275921194941	0.978402736767853	No
AT1G33460	205.352267225978	227.854645225721	193.408421741351	182.926497002477	248.140302847098	248.170906181377	-0.187007987256537	7.78302257686064	0.309034919903048	0.52124602090821	No
AT1G33550	48.1949198591581	40.1401965682617	35.706170167634	32.7461013152582	47.0331292978159	35.6652799302578	0.0733461584053991	5.39846498027379	0.868395450508698	0.959339780168539	No
AT1G33570	108.962427507662	131.045935855207	123.483838496401	111.788414834847	129.746563580182	133.744799738467	-0.115500608928423	6.97993857353301	0.607137999178892	0.786739578617269	No
AT1G33580	83.8172519289707	89.725145270232	117.532810135129	98.2383039457747	90.8225945061273	118.884266434193	-0.269095453860093	6.68648977982096	0.307419090704305	0.519643443490214	No
AT1G33813	140.393896981026	151.116034139338	133.898138128628	121.950998001651	225.434654220566	179.812452981716	-0.465417633419604	7.33042442208672	0.0325865051845575	0.111663854025749	No
AT1G33817	138.298465682802	185.353260624032	139.8491664899	150.180395687219	215.703661952052	212.505626251119	-0.378740129509384	7.46637989584992	0.0722471792163951	0.196025371969506	No
AT1G33835	35.6223320698125	46.0431666518296	52.071498161133	37.262804944949	71.3606099691	83.2189865039348	-0.88365840597516	5.83053338534046	0.00326175340414481	0.0227358264082695	No
AT1G33855	100.580702314765	102.711679454081	95.2164537803574	85.817368964125	152.452212206714	151.577439703596	-0.577179909974912	6.8692330167883	0.00968380458022449	0.0477220824199699	No
AT1G34080	305.932969540743	432.09741011717	388.30460057302	346.657003578768	446.003812306875	453.246265780359	-0.268611628269698	8.64058573402436	0.15257116137959	0.329361306894103	No
