GSM1925899	 FRiP score: 0.08546142680726981
GSM1925900	 FRiP score: 0.034186738913650316
GSM1925901	 FRiP score: 0.030372324181961095
GSM1925902	 FRiP score: 0.6301494777371129
GSM1925903	 FRiP score: 0.3773169263657215
GSM1925904	 FRiP score: 0.21058842420915444
GSM1925905	 FRiP score: 4.383699420483208e-05
GSM1925906	 FRiP score: 0.24966066323543662
GSM1925907	 FRiP score: 0.039589805474610724
GSM1925908	 FRiP score: 0.5593663139050328
GSM1925909	 FRiP score: 0.0471601850242342
GSM1925910	 FRiP score: 0.4662180836198737
GSM1925911	 FRiP score: 0.2248926506571128
GSM1925912	 FRiP score: 0.6008632726320526
GSM1925913	 FRiP score: 0.46761089362353125
GSM1925914	 FRiP score: 0.2647091203518673
GSM1925915	 FRiP score: 0.03029199263300453
GSM1925916	 FRiP score: 0.010905191281642615
GSM1925917	 FRiP score: 0.009861696180331577
GSM1925918	 FRiP score: 0.23918807541200515
GSM1925919	 FRiP score: 0.2328363589582944
GSM1925920	 FRiP score: 0.3485788094441861
GSM1925921	 FRiP score: 0.3515451288790362
GSM1925922	 FRiP score: 0.24392960693274926
GSM1925923	 FRiP score: 0.24133666524248
GSM1925924	 FRiP score: 0.1710159729492141
GSM1925925	 FRiP score: 0.168908150467674
GSM1925926	 FRiP score: 0.12732658082523615
GSM1925927	 FRiP score: 0.12626100441935353
GSM1925928	 FRiP score: 0.12542408881353748
GSM1925929	 FRiP score: 0.12574974641071165
GSM1925930	 FRiP score: 0.009274635940975358
GSM1925931	 FRiP score: 0.009565064137140334
GSM1925932	 FRiP score: 0.2886288051668461
GSM1925933	 FRiP score: 0.2877249268844211
